"gravity_level","days_since_latest","station_case_volume","crime_type_volume","accused_count","repeat_accused_count","arrest_count","arrest_rate_percent","risk_class_id"
"2","573","1042","8790","3","1","2","67","1"
"2","936","992","8965","3","1","0","0","1"
"5","482","983","4897","4","1","2","50","2"
"2","1253","978","8790","2","1","1","50","0"
"2","877","1009","8790","1","1","0","0","0"
"4","1540","1047","5932","3","2","3","100","2"
"2","1429","991","8901","3","1","3","100","0"
"5","142","1032","5062","2","2","0","0","2"
"4","753","948","5916","2","1","1","50","2"
"2","1022","1023","8965","1","1","0","0","0"
"3","288","1047","7187","4","1","2","50","2"
"3","894","985","7018","3","2","3","100","1"
"5","1284","986","5062","1","1","1","100","2"
"3","385","974","7161","2","2","1","50","1"
"2","770","1001","8901","3","2","2","67","1"
"3","1533","935","7042","1","1","1","100","0"
"2","1385","986","8965","1","0","1","100","0"
"4","1379","1048","5932","1","0","0","0","1"
"3","1048","1010","7161","3","1","2","67","1"
"5","869","988","4897","1","0","1","100","2"
"3","210","994","7187","1","0","1","100","0"
"2","1304","943","8965","2","1","2","100","0"
"3","891","988","7187","2","0","2","100","0"
"3","1414","997","7161","1","1","1","100","1"
"3","890","1040","7161","1","0","1","100","0"
"3","391","972","7115","2","2","2","100","1"
"5","1574","1027","5147","1","1","0","0","2"
"5","638","986","4897","2","0","1","50","2"
"3","1555","983","7018","2","1","2","100","1"
"3","1440","1070","7187","2","0","0","0","1"
"3","944","985","7042","4","1","3","75","1"
"3","716","1002","7161","4","1","2","50","1"
"5","987","1001","5147","1","0","1","100","2"
"2","1379","984","8965","1","0","0","0","0"
"3","204","990","7018","1","1","0","0","1"
"5","639","1016","4897","1","1","1","100","2"
"3","137","985","7187","2","2","0","0","2"
"3","898","1085","7161","1","1","0","0","1"
"3","141","1027","7161","1","0","1","100","1"
"5","1068","1004","5062","1","0","1","100","2"
"2","1049","1023","8901","1","0","1","100","0"
"2","493","1005","8901","2","1","2","100","0"
"3","601","1016","7018","1","0","1","100","0"
"3","1630","965","7187","1","1","1","100","0"
"5","207","1020","4897","2","1","2","100","2"
"3","442","996","7161","4","2","3","75","2"
"2","1508","986","8901","2","1","1","50","0"
"3","956","1002","7187","3","2","2","67","2"
"2","828","1023","8901","2","2","0","0","1"
"2","662","971","8901","1","0","1","100","0"
"2","434","1047","8965","1","0","1","100","0"
"5","942","1047","4897","1","0","1","100","2"
"2","209","991","8965","2","2","2","100","1"
"2","209","996","8790","1","0","1","100","0"
"2","1488","972","8901","1","0","1","100","0"
"4","689","1037","5816","2","0","1","50","2"
"4","567","1019","5932","2","0","2","100","1"
"2","280","997","8790","1","1","1","100","0"
"5","1552","965","5051","1","1","1","100","2"
"4","1472","1017","5916","1","1","1","100","2"
"3","1574","986","7161","4","2","3","75","2"
"2","641","938","8901","2","2","2","100","0"
"2","1230","1059","8965","3","2","2","67","1"
"3","339","1024","7042","4","2","3","75","2"
"3","416","968","7187","2","0","2","100","0"
"5","1149","1023","5051","1","1","0","0","2"
"2","445","987","8790","1","0","1","100","0"
"3","192","990","7042","3","1","3","100","1"
"5","1520","997","5051","1","1","0","0","2"
"2","1608","985","8901","3","2","2","67","0"
"4","46","985","5816","1","1","1","100","1"
"2","226","978","8790","3","3","3","100","1"
"2","1314","1047","8901","2","0","0","0","0"
"4","303","969","5932","4","3","3","75","2"
"4","1421","989","5932","1","0","0","0","1"
"2","153","981","8790","1","0","1","100","0"
"3","852","1007","7115","2","1","2","100","1"
"5","1352","940","4897","1","1","1","100","2"
"2","875","951","8901","3","3","1","33","1"
"3","644","1024","7187","1","0","1","100","1"
"2","549","1008","8790","1","0","1","100","0"
"5","1156","985","4897","1","0","1","100","2"
"2","1584","1010","8901","1","1","1","100","0"
"3","1433","1097","7161","2","0","1","50","1"
"2","856","973","8901","3","0","2","67","0"
"3","1520","968","7161","2","1","2","100","1"
"4","1444","996","5932","1","0","0","0","1"
"3","791","982","7042","2","1","0","0","1"
"4","1433","1040","5916","1","0","1","100","1"
"3","1036","948","7018","1","1","1","100","0"
"3","831","1032","7115","1","0","1","100","1"
"4","1400","1067","5816","3","2","3","100","2"
"3","652","974","7187","4","0","2","50","1"
"2","563","969","8790","4","1","4","100","0"
"2","411","973","8790","4","3","3","75","1"
"3","1099","1019","7187","1","0","1","100","0"
"4","254","949","5916","3","3","3","100","2"
"3","1050","1030","7161","1","0","1","100","0"
"5","587","984","4897","3","2","3","100","2"
"4","712","1024","5816","2","0","2","100","1"
"4","79","968","5916","1","0","1","100","1"
"4","781","1016","5932","1","1","1","100","2"
"3","1563","1007","7115","1","0","1","100","0"
"2","988","1013","8790","1","0","1","100","0"
"3","108","956","7018","1","1","0","0","1"
"5","571","985","5051","3","2","3","100","2"
"5","629","992","5062","3","3","3","100","2"
"3","573","1008","7187","1","1","1","100","1"
"3","571","1034","7187","1","0","1","100","0"
"5","1273","968","4897","1","0","0","0","2"
"4","378","1032","5916","2","2","1","50","2"
"5","1282","971","5147","1","0","0","0","2"
"2","1030","983","8901","2","1","1","50","0"
"3","1424","960","7187","1","0","1","100","0"
"3","103","1040","7187","1","0","1","100","1"
"4","1505","1047","5932","1","0","0","0","1"
"2","297","1016","8965","1","1","1","100","0"
"3","411","1027","7115","1","0","1","100","1"
"2","938","943","8790","2","1","1","50","0"
"4","671","995","5916","3","3","0","0","2"
"3","899","1043","7018","2","2","2","100","1"
"2","1212","964","8790","3","2","3","100","0"
"5","308","1020","4897","4","3","2","50","2"
"5","727","968","5147","2","2","2","100","2"
"2","1305","1042","8901","1","1","1","100","0"
"2","360","1017","8901","3","2","2","67","1"
"5","1061","995","4897","2","1","1","50","2"
"3","696","1023","7161","1","1","1","100","1"
"3","41","1035","7115","2","0","2","100","1"
"2","175","1085","8901","2","1","2","100","0"
"4","1006","1043","5916","2","2","1","50","2"
"3","316","1032","7042","2","0","1","50","1"
"2","346","1017","8965","3","0","2","67","0"
"3","1061","968","7042","1","0","1","100","0"
"3","1429","985","7161","1","0","1","100","0"
"3","218","1005","7161","1","1","0","0","1"
"3","109","1037","7018","1","0","1","100","0"
"3","1127","1017","7042","2","1","2","100","1"
"3","1040","1009","7161","3","2","2","67","1"
"2","865","1023","8790","1","1","1","100","0"
"3","223","968","7115","2","1","1","50","1"
"3","1175","976","7187","4","3","2","50","2"
"4","115","975","5932","1","1","1","100","1"
"2","1471","986","8901","3","2","3","100","0"
"2","747","995","8965","3","0","3","100","0"
"4","1469","991","5932","2","0","0","0","2"
"3","870","989","7187","3","2","1","33","2"
"5","496","981","4897","1","1","1","100","2"
"5","1338","1020","5147","2","1","1","50","2"
"2","593","1030","8790","1","0","1","100","0"
"2","1385","964","8965","1","0","1","100","0"
"3","962","985","7018","1","0","1","100","0"
"3","521","994","7187","1","1","1","100","1"
"4","584","1017","5816","1","0","1","100","1"
"3","1621","1016","7042","1","1","1","100","0"
"2","627","1002","8901","1","0","1","100","0"
"3","580","1020","7187","2","1","2","100","1"
"4","488","1085","5932","2","2","1","50","2"
"2","311","976","8965","1","1","1","100","0"
"2","1530","960","8965","1","0","0","0","0"
"3","232","975","7018","3","1","3","100","1"
"4","846","943","5932","2","0","1","50","1"
"3","661","964","7018","3","2","2","67","1"
"5","38","1035","5062","3","1","2","67","2"
"5","695","956","5051","1","1","1","100","2"
"2","1290","1016","8901","1","0","1","100","0"
"2","3","991","8790","3","2","1","33","1"
"3","220","941","7018","2","2","2","100","1"
"5","1555","1008","4897","1","1","1","100","2"
"2","1623","972","8901","1","0","1","100","0"
"5","514","1002","5062","1","0","1","100","2"
"4","583","1085","5916","2","1","2","100","2"
"3","804","985","7042","1","0","1","100","0"
"4","284","972","5816","1","0","0","0","1"
"4","1491","1027","5816","1","0","1","100","1"
"2","1279","938","8790","1","1","1","100","0"
"4","343","996","5916","1","1","0","0","2"
"3","1139","987","7161","1","0","1","100","0"
"2","402","1043","8965","3","1","2","67","1"
"3","801","972","7018","1","1","0","0","1"
"5","470","1017","5051","3","2","2","67","2"
"3","334","976","7042","1","0","0","0","0"
"3","65","987","7187","3","2","2","67","2"
"2","200","941","8965","2","0","2","100","0"
"5","29","987","5147","2","1","1","50","2"
"5","1121","1023","5147","2","0","1","50","2"
"4","243","1042","5932","2","1","2","100","2"
"5","26","976","5147","2","0","2","100","2"
"3","631","1020","7187","2","2","2","100","1"
"5","1109","1008","5147","3","2","3","100","2"
"3","1478","975","7018","2","2","1","50","1"
"2","775","1019","8965","1","1","1","100","0"
"4","1304","941","5932","4","3","3","75","2"
"3","1293","968","7042","1","0","0","0","0"
"4","292","992","5932","1","0","0","0","1"
"5","1103","985","4897","4","0","0","0","2"
"3","569","994","7042","3","3","1","33","2"
"5","1527","972","5062","1","0","1","100","1"
"2","517","967","8790","1","1","0","0","0"
"3","160","1020","7115","2","1","2","100","1"
"5","179","1097","5051","4","2","4","100","2"
"5","727","1024","5062","4","2","2","50","2"
"3","688","986","7187","2","2","2","100","1"
"3","12","960","7115","3","2","1","33","1"
"2","49","985","8901","1","0","0","0","0"
"2","405","1097","8901","2","1","0","0","1"
"4","653","1042","5916","2","1","2","100","2"
"2","1102","1002","8901","3","2","3","100","1"
"5","467","968","4897","2","1","1","50","2"
"3","1240","943","7018","2","0","2","100","0"
"2","506","1023","8790","1","1","0","0","0"
"2","1104","1016","8901","1","0","0","0","0"
"5","830","980","5062","1","0","0","0","2"
"3","1463","1024","7018","2","0","1","50","0"
"3","1549","1023","7018","1","1","1","100","0"
"5","190","1043","4897","1","1","1","100","2"
"2","1558","1007","8965","1","1","1","100","0"
"3","830","1009","7018","3","2","3","100","1"
"5","60","940","5051","1","0","1","100","2"
"5","1272","973","5147","2","0","2","100","2"
"2","120","941","8901","1","1","1","100","0"
"2","982","941","8901","1","0","1","100","0"
"3","771","1002","7187","1","0","1","100","0"
"3","197","1040","7115","1","1","1","100","1"
"2","800","1023","8901","1","1","1","100","0"
"4","1366","1034","5916","3","2","3","100","2"
"4","200","996","5932","2","1","1","50","2"
"5","1055","948","5051","1","0","1","100","2"
"3","633","992","7115","3","0","2","67","1"
"2","1392","943","8901","3","0","3","100","0"
"3","768","969","7042","2","1","1","50","0"
"5","1340","987","5051","1","0","1","100","2"
"2","705","986","8901","2","1","1","50","0"
"4","1516","969","5816","3","1","3","100","1"
"3","970","1035","7018","1","1","1","100","1"
"5","810","975","5062","1","0","0","0","2"
"2","940","985","8965","1","1","1","100","0"
"3","1243","1023","7187","2","2","1","50","1"
"3","131","972","7161","1","0","0","0","0"
"3","410","982","7161","1","0","1","100","1"
"3","764","985","7042","1","0","1","100","0"
"2","1493","986","8790","3","0","2","67","0"
"5","1258","1030","5051","1","1","1","100","2"
"2","1433","972","8901","1","1","0","0","0"
"2","1050","985","8965","1","1","1","100","0"
"3","32","1001","7018","1","1","0","0","1"
"4","162","1027","5932","2","0","1","50","2"
"5","1090","999","5051","2","1","2","100","2"
"5","537","1035","5051","1","0","1","100","2"
"5","388","1023","5062","3","1","1","33","2"
"3","464","1035","7187","1","1","1","100","1"
"2","559","1005","8790","1","1","0","0","0"
"4","1537","984","5816","4","4","3","75","2"
"5","1520","1023","5051","1","1","0","0","2"
"3","588","972","7161","1","0","1","100","0"
"4","1600","940","5932","1","1","1","100","1"
"4","334","984","5916","1","0","1","100","1"
"2","1585","1034","8965","1","1","1","100","0"
"5","901","941","5062","2","2","2","100","2"
"3","1238","1007","7115","1","0","1","100","0"
"3","438","985","7161","1","1","1","100","1"
"4","1056","983","5932","3","2","1","33","2"
"3","878","1095","7115","2","1","2","100","1"
"2","923","964","8965","1","0","0","0","0"
"2","272","1008","8901","1","1","1","100","0"
"5","386","941","5051","1","1","1","100","2"
"3","1157","986","7042","1","0","1","100","0"
"3","106","995","7187","3","2","1","33","2"
"3","778","1002","7115","1","0","1","100","0"
"3","72","935","7115","1","1","1","100","1"
"5","1253","956","4897","3","1","2","67","2"
"5","1517","956","5147","1","0","1","100","1"
"5","201","995","5062","2","1","2","100","2"
"3","601","1004","7187","2","1","1","50","1"
"5","1069","1027","5147","1","0","0","0","2"
"5","1517","1002","5147","1","0","1","100","2"
"3","7","1002","7161","2","1","1","50","1"
"5","101","980","5062","1","1","0","0","2"
"5","1077","964","5147","1","1","0","0","2"
"4","1313","951","5816","2","1","1","50","1"
"4","502","1067","5932","1","1","1","100","2"
"3","738","980","7161","2","1","0","0","1"
"2","1570","1005","8790","1","1","1","100","0"
"4","885","1023","5932","4","1","2","50","2"
"2","469","1019","8790","1","1","0","0","0"
"4","1435","1030","5816","3","2","2","67","2"
"3","486","975","7187","1","0","0","0","0"
"3","618","991","7161","1","1","1","100","1"
"5","79","1027","4897","2","1","2","100","2"
"2","115","1020","8790","3","1","2","67","0"
"3","276","1024","7018","1","1","1","100","1"
"4","1550","991","5932","2","1","2","100","1"
"2","855","986","8901","1","0","1","100","0"
"5","869","1095","5147","1","1","1","100","2"
"4","585","1043","5816","3","1","2","67","2"
"2","1640","994","8965","3","2","3","100","0"
"5","55","1023","5051","1","0","0","0","2"
"2","246","1047","8965","3","1","1","33","1"
"3","1096","1020","7018","1","1","1","100","0"
"5","1513","969","5062","1","1","0","0","2"
"3","670","992","7187","1","0","1","100","0"
"5","483","986","5062","2","0","2","100","2"
"4","1183","935","5816","3","1","3","100","1"
"2","609","1008","8901","1","1","1","100","0"
"2","1030","973","8901","1","0","0","0","0"
"3","494","1008","7042","3","1","2","67","1"
"5","205","1001","5062","1","0","1","100","2"
"2","15","974","8901","2","1","1","50","0"
"5","47","1017","4897","1","0","1","100","2"
"3","974","986","7042","1","0","0","0","0"
"3","1436","971","7187","1","1","0","0","0"
"2","180","1004","8965","1","1","1","100","0"
"5","1596","1023","5062","3","2","2","67","2"
"2","1547","985","8965","2","1","2","100","0"
"3","492","1042","7161","1","0","0","0","1"
"4","1546","1067","5916","1","0","1","100","1"
"3","716","987","7042","1","1","1","100","1"
"4","901","986","5916","3","2","1","33","2"
"3","1403","1097","7161","2","1","0","0","1"
"4","528","973","5816","3","1","3","100","2"
"3","1144","941","7042","2","0","1","50","0"
"2","695","1070","8790","1","0","0","0","0"
"2","477","1020","8965","1","1","0","0","0"
"3","1535","968","7018","3","1","3","100","1"
"2","240","1085","8790","2","1","1","50","0"
"3","95","1027","7042","2","2","2","100","2"
"3","399","969","7042","4","3","3","75","2"
"5","1137","1047","5147","2","0","1","50","2"
"4","870","1017","5816","1","0","1","100","1"
"4","300","1017","5932","1","0","1","100","1"
"5","1311","1023","5051","1","1","1","100","2"
"2","746","995","8790","1","1","1","100","0"
"2","746","1095","8901","3","2","2","67","1"
"5","211","989","5062","2","0","2","100","2"
"2","1449","949","8901","3","1","2","67","0"
"3","332","1034","7161","1","0","1","100","0"
"5","1240","1035","5147","1","1","0","0","2"
"4","683","972","5932","4","2","3","75","2"
"3","1077","1023","7042","1","1","0","0","1"
"2","1576","1030","8790","3","3","3","100","1"
"4","426","990","5816","1","0","0","0","1"
"2","1630","1027","8901","3","1","3","100","0"
"3","536","1017","7018","1","0","1","100","1"
"5","729","1023","5051","3","2","2","67","2"
"2","654","1047","8965","1","0","1","100","0"
"5","1112","1023","5051","1","1","1","100","2"
"5","89","1020","5062","2","1","2","100","2"
"3","242","985","7042","1","1","1","100","1"
"2","247","1009","8901","4","1","2","50","1"
"3","1630","988","7042","4","3","3","75","2"
"5","1598","941","5062","3","2","2","67","2"
"2","1138","1017","8965","1","1","1","100","0"
"2","107","1010","8901","1","0","1","100","0"
"3","104","1037","7042","3","2","3","100","2"
"5","1496","1010","5062","1","0","1","100","1"
"5","1481","1042","5062","1","0","1","100","2"
"5","734","949","4897","2","1","2","100","2"
"3","75","1009","7161","2","1","2","100","1"
"3","665","964","7018","2","2","0","0","1"
"3","818","940","7018","1","1","0","0","0"
"4","1431","1097","5916","2","0","1","50","1"
"3","735","988","7115","2","1","2","100","1"
"2","851","1024","8965","1","0","1","100","0"
"3","69","985","7161","2","1","2","100","1"
"3","1465","999","7187","2","1","2","100","1"
"3","197","1000","7187","2","2","1","50","2"
"4","725","986","5816","1","1","0","0","1"
"5","937","1027","5147","2","1","1","50","2"
"2","1529","1042","8965","3","2","3","100","1"
"2","972","987","8790","1","0","0","0","0"
"3","1177","964","7042","3","2","2","67","1"
"4","245","1095","5916","4","2","2","50","2"
"2","1207","1030","8901","1","0","1","100","0"
"5","275","965","5147","3","3","3","100","2"
"2","1497","1047","8790","1","0","0","0","0"
"3","468","1009","7187","3","2","2","67","1"
"5","1231","938","5051","2","1","2","100","2"
"2","1038","992","8901","1","0","1","100","0"
"3","1011","985","7115","1","0","0","0","0"
"2","269","992","8901","2","2","2","100","1"
"2","117","1009","8790","2","0","2","100","0"
"4","312","1030","5816","1","0","1","100","1"
"2","1322","1027","8901","1","1","1","100","0"
"3","1024","982","7042","1","0","0","0","0"
"2","1613","1020","8790","1","1","1","100","0"
"3","72","949","7115","3","3","1","33","2"
"3","1027","935","7042","1","0","1","100","0"
"4","860","1059","5932","1","1","1","100","2"
"5","500","986","4897","4","3","3","75","2"
"2","1498","1019","8965","4","3","2","50","1"
"3","590","1037","7115","1","1","1","100","1"
"2","1013","1004","8965","3","2","2","67","1"
"3","1256","1016","7018","3","2","3","100","1"
"4","1410","976","5932","1","0","1","100","1"
"2","421","960","8965","3","1","2","67","0"
"5","752","1030","5147","2","2","2","100","2"
"2","871","999","8901","1","1","1","100","0"
"3","564","1042","7042","1","1","1","100","1"
"2","635","1009","8965","3","2","3","100","1"
"2","1397","976","8790","1","0","0","0","0"
"2","1317","1001","8790","1","1","0","0","0"
"3","687","1000","7042","3","1","2","67","1"
"3","630","1097","7115","1","1","1","100","1"
"5","1631","1023","5062","2","0","1","50","2"
"3","896","972","7161","1","1","1","100","0"
"2","1278","969","8901","1","1","1","100","0"
"2","876","1027","8790","3","3","1","33","1"
"3","1514","1007","7115","2","0","2","100","0"
"3","1149","1059","7042","1","0","0","0","0"
"5","126","1005","5062","3","3","3","100","2"
"3","1234","1024","7187","1","0","0","0","0"
"3","1574","1013","7115","2","0","1","50","0"
"3","533","1008","7161","3","3","2","67","2"
"4","563","1005","5916","2","1","1","50","2"
"2","1342","986","8901","1","0","1","100","0"
"4","1293","1013","5916","2","0","1","50","1"
"4","585","1000","5932","1","0","1","100","1"
"3","1305","1040","7042","1","0","1","100","0"
"2","39","1042","8901","2","1","1","50","0"
"3","1577","985","7161","1","0","1","100","0"
"2","1067","1016","8901","3","0","3","100","0"
"3","898","969","7042","1","0","1","100","0"
"4","179","988","5916","1","0","1","100","1"
"2","994","985","8965","2","1","2","100","0"
"5","1207","975","4897","2","0","2","100","2"
"4","555","1047","5932","3","1","0","0","2"
"5","1230","985","5062","1","1","1","100","2"
"5","916","984","4897","1","0","1","100","2"
"3","1298","1043","7161","1","0","0","0","0"
"3","1465","974","7018","2","1","2","100","0"
"3","1640","972","7161","4","1","3","75","1"
"2","1504","969","8965","2","1","2","100","0"
"5","147","1008","5147","3","2","1","33","2"
"3","713","1019","7018","1","1","1","100","1"
"3","910","1097","7187","2","1","1","50","1"
"3","1074","971","7161","3","2","2","67","1"
"5","824","1034","5062","1","0","1","100","2"
"5","690","1097","4897","3","1","3","100","2"
"5","579","951","4897","1","1","1","100","2"
"3","522","995","7161","3","2","2","67","1"
"2","1202","1027","8901","1","1","0","0","0"
"3","1392","960","7042","2","1","2","100","1"
"3","1531","1004","7042","1","1","0","0","1"
"2","732","981","8901","2","1","2","100","0"
"3","489","1008","7042","1","1","1","100","1"
"2","438","1002","8790","1","0","1","100","0"
"4","210","1097","5816","4","0","3","75","2"
"3","1396","1043","7187","1","1","1","100","0"
"4","1360","1005","5916","1","0","1","100","1"
"5","1187","1023","5062","1","0","0","0","2"
"3","1142","994","7161","3","2","2","67","1"
"4","1328","965","5916","2","1","1","50","1"
"3","319","967","7042","1","1","1","100","0"
"3","212","1032","7187","3","2","1","33","2"
"3","407","1023","7187","2","1","2","100","1"
"2","1572","990","8790","1","0","1","100","0"
"2","1057","969","8790","1","0","1","100","0"
"3","952","973","7187","3","3","3","100","2"
"5","907","940","4897","1","1","1","100","2"
"4","655","1020","5816","4","2","3","75","2"
"5","114","992","5147","1","0","0","0","2"
"3","1454","1016","7161","2","2","2","100","1"
"2","1435","1085","8790","2","2","2","100","0"
"3","1342","988","7161","2","2","1","50","1"
"5","870","972","5062","2","1","2","100","2"
"3","585","985","7042","1","1","1","100","1"
"3","1175","943","7161","3","2","1","33","1"
"3","476","1023","7161","2","0","2","100","1"
"2","432","938","8965","1","1","1","100","0"
"2","672","960","8965","3","1","3","100","0"
"2","449","1007","8790","1","0","0","0","0"
"4","1366","965","5816","1","1","0","0","1"
"3","303","991","7115","1","1","0","0","1"
"5","411","1005","4897","1","1","1","100","2"
"3","1181","960","7161","1","1","1","100","0"
"4","155","986","5916","1","0","0","0","1"
"3","1342","968","7018","1","1","1","100","0"
"5","21","988","5062","1","0","1","100","2"
"2","689","941","8965","1","1","1","100","0"
"3","1536","1048","7187","2","0","2","100","1"
"3","880","987","7042","2","1","2","100","1"
"2","628","975","8965","2","1","2","100","0"
"3","827","1005","7115","3","2","2","67","2"
"3","848","1085","7187","1","0","1","100","0"
"3","1108","1002","7042","2","2","0","0","1"
"3","433","996","7187","1","1","1","100","1"
"3","196","986","7161","2","0","1","50","1"
"3","1069","986","7161","1","0","1","100","0"
"3","312","1027","7018","1","1","1","100","1"
"4","27","1009","5916","1","0","1","100","1"
"3","1355","1008","7187","4","2","3","75","2"
"3","1257","1008","7161","2","2","1","50","1"
"2","1472","956","8965","1","1","0","0","0"
"3","512","1016","7115","3","2","3","100","2"
"2","468","973","8901","2","1","2","100","0"
"2","804","969","8901","3","2","3","100","0"
"5","205","1032","5051","1","1","1","100","2"
"4","191","1008","5932","2","1","0","0","2"
"3","1437","985","7042","2","1","1","50","1"
"3","121","996","7115","1","0","1","100","0"
"4","1221","956","5816","1","0","1","100","1"
"2","917","960","8965","1","1","1","100","0"
"5","1171","1047","5051","2","0","1","50","2"
"3","888","999","7115","1","0","1","100","0"
"2","104","1009","8901","1","1","1","100","0"
"2","832","941","8790","1","0","1","100","0"
"3","160","1002","7042","3","1","3","100","1"
"3","1477","1047","7018","1","0","0","0","0"
"3","371","1024","7042","2","1","2","100","1"
"3","1385","974","7115","3","3","2","67","2"
"2","848","1010","8790","2","1","1","50","0"
"5","1513","948","5147","2","2","1","50","2"
"3","647","1040","7115","2","1","0","0","1"
"3","343","943","7115","3","3","2","67","2"
"4","1588","1010","5932","3","2","1","33","2"
"4","1210","984","5816","2","1","2","100","1"
"2","59","1047","8790","1","0","1","100","0"
"4","908","948","5816","1","0","1","100","1"
"5","1317","1000","4897","3","1","3","100","2"
"4","754","972","5916","2","1","2","100","1"
"3","655","969","7187","1","1","1","100","0"
"4","1115","1024","5816","3","3","2","67","2"
"5","1403","1067","5062","2","0","1","50","2"
"2","1032","1042","8965","3","0","0","0","0"
"4","345","1020","5932","3","1","3","100","2"
"3","658","951","7161","2","1","2","100","1"
"3","1015","1005","7042","1","0","1","100","0"
"3","63","1005","7115","3","1","2","67","2"
"5","159","1009","5051","3","1","0","0","2"
"2","213","960","8790","3","2","2","67","1"
"3","428","985","7115","3","2","2","67","2"
"2","455","1007","8901","1","1","1","100","0"
"3","1246","1020","7018","2","0","1","50","0"
"3","793","1047","7161","3","1","2","67","1"
"3","240","972","7161","1","0","1","100","0"
"5","426","999","5051","4","2","3","75","2"
"3","577","948","7187","2","1","2","100","1"
"3","159","969","7187","3","2","3","100","2"
"2","1364","1042","8790","1","1","1","100","0"
"3","1631","981","7115","2","1","1","50","0"
"5","922","1027","4897","3","3","2","67","2"
"3","1485","985","7115","2","0","1","50","0"
"5","1275","1002","5147","2","1","2","100","2"
"4","390","1005","5932","1","0","1","100","1"
"3","690","1009","7042","1","1","1","100","1"
"3","1578","951","7042","3","2","1","33","1"
"3","1240","1047","7018","1","0","1","100","0"
"3","311","992","7115","3","1","3","100","1"
"4","969","1023","5916","2","2","2","100","2"
"3","938","1008","7042","2","2","0","0","1"
"3","1458","985","7187","1","0","1","100","0"
"4","367","985","5932","1","1","1","100","2"
"3","69","1002","7161","4","2","1","25","2"
"5","1113","983","5051","1","0","1","100","2"
"2","1205","981","8790","4","1","1","25","0"
"3","762","1040","7161","3","2","3","100","2"
"3","175","985","7187","2","2","2","100","1"
"3","168","1004","7018","2","1","1","50","1"
"3","119","992","7161","1","0","1","100","0"
"5","468","1095","5051","1","1","1","100","2"
"5","555","995","5147","2","2","1","50","2"
"4","1621","986","5932","4","2","2","50","2"
"3","628","951","7161","2","1","1","50","1"
"2","1433","994","8901","2","1","2","100","0"
"4","1147","989","5816","1","0","0","0","1"
"3","693","1042","7161","1","1","1","100","1"
"3","1317","964","7115","4","2","3","75","1"
"3","1428","989","7042","1","0","1","100","0"
"3","1102","1005","7115","2","0","1","50","1"
"3","662","997","7115","3","2","0","0","2"
"4","354","1023","5932","1","0","0","0","2"
"3","12","1095","7042","1","0","1","100","1"
"2","365","997","8965","4","3","3","75","2"
"5","433","1005","5147","1","0","1","100","2"
"2","1043","1010","8965","1","1","1","100","0"
"2","1186","1019","8901","1","0","1","100","0"
"3","853","1032","7115","1","0","0","0","0"
"3","1222","1017","7018","1","1","1","100","1"
"5","1282","994","5051","1","1","1","100","2"
"3","163","988","7042","1","1","1","100","1"
"5","282","1002","5062","1","0","1","100","2"
"3","1370","965","7042","1","0","1","100","0"
"5","1548","975","4897","2","2","1","50","2"
"2","980","1010","8901","2","0","1","50","0"
"2","343","969","8790","1","1","1","100","0"
"4","10","964","5932","4","1","2","50","2"
"3","1268","1034","7018","1","0","1","100","0"
"2","1464","972","8965","1","0","1","100","0"
"3","1268","1042","7161","1","1","1","100","1"
"5","722","943","4897","2","1","2","100","2"
"3","1110","1097","7042","1","0","1","100","0"
"2","432","1009","8790","1","0","0","0","0"
"2","511","985","8965","2","2","2","100","1"
"3","1039","999","7018","3","0","0","0","1"
"4","128","1095","5816","2","2","2","100","2"
"2","577","1048","8965","1","0","0","0","0"
"2","1162","935","8901","2","1","1","50","0"
"3","502","984","7018","1","0","1","100","0"
"4","1415","1027","5816","1","0","0","0","1"
"5","709","984","5062","3","1","2","67","2"
"3","488","999","7042","4","4","4","100","2"
"4","1369","982","5816","2","0","2","100","1"
"5","1064","1005","4897","1","1","1","100","2"
"3","1053","984","7161","1","0","0","0","0"
"3","1319","978","7161","1","1","1","100","0"
"3","1400","984","7115","2","1","1","50","1"
"2","601","985","8790","2","1","2","100","0"
"3","224","938","7042","2","1","2","100","1"
"5","1192","1034","5147","2","2","1","50","2"
"4","1178","1000","5916","2","1","1","50","2"
"5","1636","995","5062","2","0","2","100","2"
"4","1291","1023","5916","1","1","0","0","2"
"2","228","1004","8965","1","0","1","100","0"
"3","242","985","7187","1","0","1","100","0"
"3","1250","1047","7187","1","1","0","0","1"
"5","536","1016","5062","1","1","1","100","2"
"5","1215","1000","5051","3","1","1","33","2"
"3","1387","935","7187","1","0","1","100","0"
"3","62","999","7115","2","1","2","100","1"
"3","164","1047","7018","2","2","1","50","2"
"3","965","1005","7018","1","1","1","100","1"
"4","1284","941","5916","2","1","2","100","1"
"3","188","988","7115","2","1","2","100","1"
"2","1431","1085","8901","4","1","4","100","1"
"5","674","975","5062","1","0","1","100","2"
"2","408","973","8965","3","2","3","100","1"
"2","279","972","8901","1","1","0","0","0"
"3","279","981","7115","3","1","2","67","1"
"4","1329","938","5932","1","0","1","100","1"
"4","592","956","5932","2","0","1","50","1"
"3","416","1095","7187","1","1","1","100","1"
"2","1420","1070","8790","2","0","2","100","0"
"3","1497","1042","7115","2","1","1","50","1"
"4","736","967","5816","1","0","1","100","1"
"2","59","956","8965","3","2","1","33","1"
"3","884","1048","7161","3","0","2","67","1"
